Year	Author	Temperature	Pressure
1970.0	Leming	81.923	0.9599184
1970.0	Leming	80.982	0.6399456
1970.0	Leming	80.806	0.5732846
1970.0	Leming	79.587	0.4532948
1970.0	Leming	78.865	0.38663379999999997
1970.0	Leming	78.082	0.3066406
1970.0	Leming	76.474	0.2133152
1970.0	Leming	76.034	0.1866508
1970.0	Leming	74.054	0.10799082
1970.0	Leming	72.522	0.0799932
1970.0	Leming	71.372	0.06266134
1970.0	Leming	70.075	0.050662360000000004
2018.0	Shakeel	50.012	4.67e-07
2018.0	Shakeel	51.02	1.0489999999999998e-06
2018.0	Shakeel	52.024	2.544e-06
2018.0	Shakeel	52.524	3.083e-06
2018.0	Shakeel	53.021	4.6449999999999996e-06
2018.0	Shakeel	53.517	5.947e-06
2018.0	Shakeel	54.019	8.286e-06
2018.0	Shakeel	54.521	1.1502e-05
2018.0	Shakeel	55.022	1.5441e-05
2018.0	Shakeel	56.025	2.9729e-05
2018.0	Shakeel	56.53	4.0237999999999997e-05
2018.0	Shakeel	57.027	5.4155999999999994e-05
2018.0	Shakeel	50.01	4.85e-07
2018.0	Shakeel	51.016	1.113e-06
2018.0	Shakeel	52.52	2.7759999999999998e-06
2018.0	Shakeel	53.018	4.226e-06
2018.0	Shakeel	53.515	5.796e-06
2018.0	Shakeel	54.016	8.078e-06
2018.0	Shakeel	54.519	1.1261e-05
2018.0	Shakeel	55.019	1.5278e-05
2018.0	Shakeel	55.521	2.1126e-05
2018.0	Shakeel	56.023	2.9071e-05
2018.0	Shakeel	56.524	3.9384999999999996e-05
2018.0	Shakeel	57.029	5.3203e-05
1978.0	Chen 	161.332	81307.75492
1978.0	Chen 	161.279	81001.11432
1978.0	Chen 	161.245	80803.79776
1978.0	Chen 	161.162	80326.505
1978.0	Chen 	161.067	79781.21802
1978.0	Chen 	161.043	79645.22958
1978.0	Chen 	160.963	79186.60190000001
1978.0	Chen 	160.857	78586.6529
1978.0	Chen 	160.842	78499.9936
1978.0	Chen 	160.727	77853.38190000001
1978.0	Chen 	160.659	77478.74708
1978.0	Chen 	160.623	77277.43086000001
1978.0	Chen 	160.484	76508.16292
1978.0	Chen 	160.337	75702.89804000001
1978.0	Chen 	160.321	75613.5723
1978.0	Chen 	160.163	74752.31218000001
1978.0	Chen 	160.007	73911.05036
1978.0	Chen 	159.844	73039.12448
1978.0	Chen 	159.691	72236.52604000001
1978.0	Chen 	159.68	72177.86436
1978.0	Chen 	159.495	71216.61274
1978.0	Chen 	159.428	70859.30978
1978.0	Chen 	159.316	70290.02484
1978.0	Chen 	159.312	70263.36044
1978.0	Chen 	158.522	66301.0306
1978.0	Chen 	158.382	65622.42162
1978.0	Chen 	157.81	62897.31994
1978.0	Chen 	157.596	61905.404259999996
1978.0	Chen 	157.113	59701.5916
1978.0	Chen 	157.056	59452.279460000005
1978.0	Chen 	156.642	57624.43484
1978.0	Chen 	156.123	55401.9571
1978.0	Chen 	155.548	53023.49262
1978.0	Chen 	154.994	50817.01352000001
1978.0	Chen 	154.616	49351.80474
1978.0	Chen 	154.192	47751.940740000005
1978.0	Chen 	153.701	45950.76052
1978.0	Chen 	153.192	44145.58064
1978.0	Chen 	152.645	42272.40654
1978.0	Chen 	152.143	40609.8812
1978.0	Chen 	151.67	39099.342939999995
1978.0	Chen 	151.202	37648.79958
1978.0	Chen 	150.764	36326.24534
1978.0	Chen 	150.296	34962.361280000005
1978.0	Chen 	149.827	33639.80704
1978.0	Chen 	149.44	32578.563920000004
1978.0	Chen 	148.983	31364.000500000002
1978.0	Chen 	148.464	30030.7805
1978.0	Chen 	147.978	28825.54962
1978.0	Chen 	147.679	28105.61082
1978.0	Chen 	147.256	27109.695480000002
1978.0	Chen 	146.8	26068.450660000002
1978.0	Chen 	146.553	25519.16402
1978.0	Chen 	145.989	24304.6006
1978.0	Chen 	145.542	23376.679480000003
1978.0	Chen 	145.029	22344.7672
1978.0	Chen 	144.527	21372.84982
1978.0	Chen 	144.066	20514.25614
1978.0	Chen 	143.631	19730.322780000002
1978.0	Chen 	143.181	18945.0562
1978.0	Chen 	142.826	18343.77398
1981.0	Staveley	161.39	81674.39042000001
1960.0	Heastie	161.38	81659.725
1960.0	Heastie	160.42	76353.50940000001
1960.0	Heastie	158.1	64407.8582
1960.0	Heastie	156.14	55501.9486
1960.0	Heastie	152.39	41169.833600000005
1960.0	Heastie	148.5	30010.7822
1960.0	Heastie	145.33	22838.0586
1960.0	Heastie	141.01	15532.013
1960.0	Heastie	137.11	10625.7634
1960.0	Heastie	132.56	6639.4356
1960.0	Heastie	125.26	3053.0737999999997
1974.0	Bryson	59.5	0.00013732165999999997
1974.0	Bryson	59.3	0.00012252291799999998
1974.0	Bryson	58.3	7.0793982e-05
1974.0	Bryson	57.1	3.1197348e-05
1974.0	Bryson	56.7	2.3731316e-05
1974.0	Bryson	53.9	6.306130600000001e-06
1974.0	Bryson	53.7	5.9728256e-06
1982.0	Tessier	101.21	82.19301300000001
1982.0	Tessier	103.21	117.456682
1982.0	Tessier	104.76	154.920164
1982.0	Tessier	105.24	167.719076
1982.0	Tessier	106.7	213.848488
1982.0	Tessier	106.77	215.98164000000003
1982.0	Tessier	106.83	217.98147
1982.0	Tessier	114.17	686.075012
1982.0	Tessier	116.76	989.24924
1982.0	Tessier	117.88	1149.2356399999999
1982.0	Tessier	118.93	1323.88746
1982.0	Tessier	119.93	1510.53826
1956.0	Freeman	110.0	395.78229770612313
1956.0	Freeman	111.0	460.1534906992144
1956.0	Freeman	112.0	533.5564710220881
1956.0	Freeman	113.0	617.0500673884014
1956.0	Freeman	114.0	711.7913356395297
1956.0	Freeman	115.0	819.0419908215991
1956.0	Freeman	116.0	940.1750385113705
1956.0	Freeman	117.0	1076.6815972063555
1956.0	Freeman	118.0	1230.1779028164426
1956.0	Freeman	119.0	1402.4124855539383
1956.0	Freeman	120.0	1595.2735088195982
1956.0	Freeman	121.0	1810.7962590269337
1956.0	Freeman	122.0	2051.1707746983943
1956.0	Freeman	123.0	2318.7496026070667
1956.0	Freeman	124.0	2616.0556682282686
1956.0	Freeman	125.0	2945.7902473078325
1956.0	Freeman	126.0	3310.841024949737
1956.0	Freeman	127.0	3714.290228274828
1956.0	Freeman	128.0	4159.422818405819
1956.0	Freeman	129.0	4649.7347272912575
1956.0	Freeman	130.0	5188.941124692003
1956.0	Freeman	131.0	5780.984700518431
1956.0	Freeman	132.0	6430.043947623029
1956.0	Freeman	133.0	7140.541430120824
1956.0	Freeman	134.0	7917.152022328347
1956.0	Freeman	135.0	8764.811103477345
1956.0	Freeman	136.0	9688.722693472802
1956.0	Freeman	137.0	10694.367515122387
1956.0	Freeman	138.0	11787.510968464721
1956.0	Freeman	139.0	12974.211003065104
1956.0	Freeman	140.0	14260.82587442687
1956.0	Freeman	141.0	15654.02177098225
1956.0	Freeman	142.0	17160.78029847605
1956.0	Freeman	143.0	18788.405808935953
1956.0	Freeman	144.0	20544.53256183347
1956.0	Freeman	145.0	22437.131705474912
1956.0	Freeman	146.0	24474.518067122644
1956.0	Freeman	147.0	26665.356740827556
1956.0	Freeman	148.0	29018.669462454673
1956.0	Freeman	149.0	31543.84076190223
1956.0	Freeman	150.0	34250.62388304353
1956.0	Freeman	151.0	37149.14646246853
1956.0	Freeman	152.0	40249.915958651945
1956.0	Freeman	153.0	43563.82482373917
1956.0	Freeman	154.0	47102.155410706124
1956.0	Freeman	155.0	50876.58460922143
1956.0	Freeman	156.0	54899.18820411062
1956.0	Freeman	157.0	59182.4449508953
1956.0	Freeman	158.0	63739.24036345012
1956.0	Freeman	159.0	68582.87020938745
1956.0	Freeman	160.0	73727.04370934455
1956.0	Freeman	161.0	79185.8864368972
1956.0	Freeman	161.405	81489.54817735929
1951.0	Liang	77.3	0.25864468
1961.0	Podgurski	70.0	0.01837331556958327
1961.0	Podgurski	71.0	0.027030841531766263
1961.0	Podgurski	72.0	0.039343595127515084
1961.0	Podgurski	73.0	0.056679024622094704
1961.0	Podgurski	74.0	0.08085103871799366
1961.0	Podgurski	75.0	0.11424446108283669
1961.0	Podgurski	76.0	0.1599681045655648
1961.0	Podgurski	77.0	0.22204156902004116
1961.0	Podgurski	78.0	0.30562147773905357
1961.0	Podgurski	79.0	0.4172735026160871
1961.0	Podgurski	80.0	0.5652971813438165
1961.0	Podgurski	81.0	0.7601111945355706
1961.0	Podgurski	82.0	1.0147074392864377
1961.0	Podgurski	83.0	1.3451829005132603
1961.0	Podgurski	84.0	1.7713589741639904
1961.0	Podgurski	85.0	2.317498528535492
1961.0	Podgurski	86.0	3.0131315928268356
1961.0	Podgurski	87.0	3.8940011270411126
1961.0	Podgurski	88.0	5.003140845950153
1961.0	Podgurski	89.0	6.392097533867683
1961.0	Podgurski	90.0	8.122310688678688
1967.0	Levenson	56.48760097158674	4.227341978720002e-06
1967.0	Levenson	54.0891389009087	8.358049505399977e-07
1967.0	Levenson	52.197515398267036	3.984981247799988e-07
1967.0	Levenson	51.703634765524015	1.532883027199998e-07
1967.0	Levenson	50.72794602546543	9.558254145999982e-08
1967.0	Levenson	48.81859011911735	3.676754116000005e-08
1967.0	Levenson	47.165361758324686	1.0031147279999978e-08
1947.0	Stull	104.64999999999998	133.322
1947.0	Stull	113.94999999999999	666.61
1947.0	Stull	120.34999999999997	1333.22
1947.0	Stull	126.04999999999998	2666.44
1947.0	Stull	131.95	5332.88
1947.0	Stull	135.45	7999.32
1947.0	Stull	140.34999999999997	13332.2
1947.0	Stull	147.74999999999997	26664.4
1947.0	Stull	156.04999999999998	53328.8
1947.0	Stull	165.14999999999998	101324.72
1931.0	Allen	155.95	61994.73
1931.0	Allen	156.95	65461.102
1931.0	Allen	157.84999999999997	66794.322
1931.0	Allen	158.74999999999997	69994.05
1931.0	Allen	159.74999999999997	74660.32
1931.0	Allen	159.95	77726.726
1931.0	Allen	160.14999999999998	78126.692
1931.0	Allen	160.24999999999997	78393.336
1931.0	Allen	160.45	78659.98
1931.0	Allen	160.54999999999998	79193.268
1931.0	Allen	160.95	79993.2
1931.0	Allen	161.14999999999998	80526.488
1931.0	Allen	161.45	82392.996
1931.0	Allen	154.04999999999998	60528.188
1931.0	Allen	156.95	64261.204
1931.0	Allen	158.74999999999997	69994.05
1931.0	Allen	159.64999999999998	72527.168
1931.0	Allen	160.95	76126.86200000001
1931.0	Allen	161.14999999999998	77460.082
1931.0	Allen	161.45	77460.082
2006.0	Lide	110.0	300.0
2006.0	Lide	120.0	1500.0
2006.0	Lide	130.0	4900.0
2006.0	Lide	140.0	14000.0
2006.0	Lide	150.0	34200.0
2006.0	Lide	155.0	51100.0
2006.0	Lide	160.0	74200.0
2006.0	Lide	161.4	81700.0
